Train_ID,label
6052,0
6053,1
6054,1
6055,0
6056,1
6057,0
6058,1
6059,1
6060,1
6061,0
6062,0
6063,1
6064,0
6065,0
6066,1
6067,1
6068,0
6069,0
6070,0
6071,0
6072,1
6073,1
6074,0
6075,1
6076,0
6077,0
6078,1
6079,1
6080,0
6081,1
6082,1
6083,1
6084,1
6085,1
6086,1
6087,1
6088,1
6089,0
6090,1
6091,1
6092,1
6093,0
6094,0
6095,0
6096,0
6097,1
6098,1
6099,0
6100,1
6101,0
6102,1
6103,1
6104,1
6105,1
6106,0
6107,1
6108,0
6109,1
6110,0
6111,1
6112,0
6113,1
6114,0
6115,1
6116,1
6117,0
6118,1
6119,1
6120,1
6121,1
6122,1
6123,0
6124,0
6125,1
6126,1
6127,1
6128,0
6129,1
6130,0
6131,0
6132,1
6133,0
6134,1
6135,1
6136,0
6137,0
6138,1
6139,1
6140,0
6141,0
6142,0
6143,0
6144,0
6145,1
6146,1
6147,0
6148,1
6149,1
6150,1
6151,0
6152,1
6153,0
6154,0
6155,0
6156,1
6157,1
6158,0
6159,1
6160,1
6161,0
6162,1
6163,0
6164,1
6165,1
6166,0
6167,0
6168,0
6169,1
6170,1
6171,0
6172,1
6173,1
6174,0
6175,0
6176,1
6177,0
6178,0
6179,0
6180,0
6181,1
6182,0
6183,1
6184,1
6185,0
6186,1
6187,0
6188,0
6189,1
6190,1
6191,0
6192,0
6193,1
6194,1
6195,1
6196,1
6197,0
6198,0
6199,1
6200,0
6201,1
6202,0
6203,1
6204,1
6205,1
6206,0
6207,0
6208,1
6209,1
6210,1
6211,0
6212,1
6213,0
6214,1
6215,1
6216,1
6217,1
6218,0
6219,1
6220,1
6221,0
6222,0
6223,0
6224,1
6225,0
6226,0
6227,1
6228,0
6229,0
6230,1
6231,0
6232,1
6233,0
6234,0
6235,0
6236,0
6237,1
6238,0
6239,1
6240,0
6241,1
6242,1
6243,0
6244,0
6245,0
6246,1
6247,0
6248,1
6249,1
6250,0
6251,1
6252,0
6253,0
6254,0
6255,1
6256,1
6257,0
6258,0
6259,0
6260,1
6261,0
6262,0
6263,1
6264,0
6265,1
6266,0
6267,1
6268,0
6269,1
6270,1
6271,0
6272,1
6273,0
6274,1
6275,1
6276,0
6277,0
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6284,1
6285,1
6286,1
6287,1
6288,1
6289,1
6290,0
6291,0
6292,0
6293,0
6294,1
6295,0
6296,0
6297,1
6298,0
6299,1
6300,0
6301,1
6302,1
6303,1
6304,0
6305,1
6306,0
6307,0
6308,0
6309,1
6310,0
6311,0
6312,0
6313,1
6314,0
6315,1
6316,1
6317,1
6318,0
6319,0
6320,1
6321,1
6322,0
6323,1
6324,0
6325,0
6326,1
6327,1
6328,0
6329,1
6330,1
6331,0
6332,1
6333,0
6334,0
6335,1
6336,1
6337,1
6338,0
6339,1
6340,1
6341,1
6342,1
6343,1
6344,1
6345,1
6346,1
6347,0
6348,1
6349,1
6350,0
6351,0
6352,1
6353,1
6354,1
6355,0
6356,0
6357,0
6358,1
6359,1
6360,0
6361,1
6362,1
6363,1
6364,1
6365,1
6366,1
6367,1
6368,1
6369,1
6370,0
6371,1
6372,1
6373,0
6374,1
6375,0
6376,0
6377,0
6378,0
6379,1
6380,1
6381,1
6382,0
6383,0
6384,0
6385,1
6386,0
6387,0
6388,0
6389,1
6390,1
6391,0
6392,0
6393,0
6394,0
6395,0
6396,0
6397,1
6398,1
6399,1
6400,0
6401,1
6402,0
6403,0
6404,1
6405,0
6406,1
6407,0
6408,0
6409,1
6410,1
6411,0
6412,0
6413,0
6414,0
6415,0
6416,1
6417,1
6418,1
6419,0
6420,0
6421,0
6422,0
6423,1
6424,1
6425,0
6426,0
6427,0
6428,0
6429,1
6430,1
6431,1
6432,0
6433,1
6434,0
6435,1
6436,0
6437,1
6438,1
6439,0
6440,0
6441,0
6442,1
6443,1
6444,0
6445,0
6446,1
6447,0
6448,0
6449,0
6450,0
6451,1
6452,1
6453,1
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,1
6461,0
6462,1
6463,0
6464,1
6465,1
6466,1
6467,0
6468,0
6469,0
6470,1
6471,1
6472,0
6473,1
6474,0
6475,1
6476,0
6477,1
6478,0
6479,0
6480,1
6481,0
6482,0
6483,0
6484,1
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,1
6493,0
6494,0
6495,0
6496,0
6497,0
6498,1
6499,0
6500,0
6501,0
6502,1
6503,0
6504,1
6505,0
6506,1
6507,0
6508,0
6509,0
6510,0
6511,0
6512,1
6513,0
6514,1
6515,1
6516,1
6517,1
6518,1
6519,1
6520,1
6521,1
6522,1
6523,1
6524,1
6525,1
6526,1
6527,0
6528,1
6529,1
6530,0
6531,1
6532,0
6533,1
6534,0
6535,1
6536,0
6537,1
6538,0
6539,1
6540,1
6541,0
6542,1
6543,0
6544,1
6545,1
6546,1
6547,1
6548,0
6549,1
6550,0
6551,0
6552,1
6553,1
6554,0
6555,1
6556,1
6557,1
6558,0
6559,1
6560,1
6561,0
6562,0
6563,0
6564,1
6565,0
6566,0
6567,1
6568,0
6569,1
6570,1
6571,0
6572,0
6573,0
6574,1
6575,1
6576,0
6577,1
6578,1
6579,0
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,0
6587,0
6588,0
6589,0
6590,1
6591,0
6592,0
6593,0
6594,1
6595,1
6596,1
6597,1
6598,0
6599,1
6600,0
6601,0
6602,0
6603,0
6604,0
6605,1
6606,1
6607,1
6608,0
6609,0
6610,0
6611,1
6612,1
6613,0
6614,0
6615,0
6616,1
6617,1
6618,0
6619,1
6620,0
6621,1
6622,0
6623,0
6624,1
6625,1
6626,1
6627,0
6628,0
6629,0
6630,1
6631,1
6632,0
6633,1
6634,1
6635,1
6636,1
6637,0
6638,0
6639,1
6640,0
6641,0
6642,0
6643,0
6644,1
6645,1
6646,0
6647,0
6648,0
6649,0
6650,0
6651,1
6652,1
6653,1
6654,0
6655,1
6656,1
6657,0
6658,1
6659,1
6660,0
6661,1
6662,1
6663,1
6664,1
6665,1
6666,0
6667,0
6668,0
6669,1
6670,0
6671,1
6672,1
6673,1
6674,1
6675,1
6676,1
6677,0
6678,1
6679,0
6680,1
6681,0
6682,1
6683,1
6684,0
6685,1
6686,1
6687,1
6688,1
6689,1
6690,1
6691,0
6692,1
6693,0
6694,0
6695,1
6696,0
6697,1
6698,1
6699,0
6700,0
6701,0
6702,1
6703,1
6704,1
6705,1
6706,0
6707,1
6708,0
6709,1
6710,1
6711,0
6712,0
6713,1
6714,0
6715,1
6716,1
6717,1
6718,1
6719,1
6720,0
6721,1
6722,1
6723,0
6724,1
6725,0
6726,1
6727,0
6728,1
6729,1
6730,1
6731,1
6732,0
6733,1
6734,0
6735,1
6736,0
6737,0
6738,1
6739,1
6740,1
6741,1
6742,0
6743,0
6744,1
6745,0
6746,0
6747,1
6748,1
6749,0
6750,1
6751,1
6752,1
6753,1
6754,0
6755,0
6756,0
6757,1
6758,0
6759,0
6760,0
6761,1
6762,1
6763,1
6764,0
6765,0
6766,0
6767,0
6768,0
6769,1
6770,0
6771,1
6772,1
6773,1
6774,0
6775,0
6776,1
6777,1
6778,0
6779,0
6780,1
6781,1
6782,1
6783,1
6784,1
6785,0
6786,0
6787,1
6788,0
6789,1
6790,0
6791,1
6792,0
6793,1
6794,1
6795,0
6796,0
6797,1
6798,0
6799,0
6800,0
6801,1
6802,1
6803,0
6804,0
6805,1
6806,1
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,1
6815,1
6816,0
6817,0
6818,0
6819,1
6820,0
6821,0
6822,0
6823,0
6824,0
6825,1
6826,0
6827,1
6828,0
6829,1
6830,0
6831,1
6832,0
6833,1
6834,1
6835,1
6836,0
6837,1
6838,1
6839,1
6840,0
6841,0
6842,0
6843,1
6844,1
6845,0
6846,0
6847,1
6848,1
6849,1
6850,1
6851,1
6852,1
6853,1
6854,1
6855,1
6856,1
6857,1
6858,0
6859,0
6860,1
6861,0
6862,0
6863,1
6864,0
6865,0
6866,1
6867,0
6868,0
6869,1
6870,1
6871,1
6872,0
6873,0
6874,1
6875,0
6876,1
6877,1
6878,0
6879,1
6880,0
6881,1
6882,1
6883,1
6884,1
6885,1
6886,1
6887,1
6888,1
6889,1
6890,0
6891,1
6892,0
6893,0
6894,0
6895,1
6896,0
6897,1
6898,1
6899,1
6900,1
6901,0
6902,1
6903,1
6904,1
6905,0
6906,0
6907,0
6908,1
6909,0
6910,1
6911,1
6912,1
6913,0
6914,0
6915,0
6916,1
6917,0
6918,0
6919,1
6920,0
6921,1
6922,1
6923,1
6924,0
6925,0
6926,1
6927,1
6928,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,1
6936,1
6937,0
6938,0
6939,1
6940,0
6941,1
6942,0
6943,0
6944,1
6945,0
6946,0
6947,1
6948,0
6949,1
6950,0
6951,0
6952,1
6953,1
6954,0
6955,1
6956,1
6957,1
6958,0
6959,1
6960,1
6961,1
6962,0
6963,0
6964,0
6965,0
6966,0
6967,1
6968,1
6969,1
6970,0
6971,1
6972,1
6973,0
6974,0
6975,1
6976,1
6977,0
6978,0
6979,1
6980,0
6981,1
6982,0
6983,1
6984,1
6985,0
6986,1
6987,1
6988,1
6989,0
6990,1
6991,1
6992,1
6993,1
6994,0
6995,0
6996,1
6997,0
6998,0
6999,0
7000,1
7001,1
7002,0
7003,0
7004,1
7005,1
7006,1
7007,1
7008,0
7009,1
7010,1
7011,0
7012,1
7013,1
7014,0
7015,0
7016,1
7017,1
7018,0
7019,1
7020,0
7021,0
7022,0
7023,1
7024,1
7025,1
7026,1
7027,1
7028,1
7029,0
7030,1
7031,0
7032,0
7033,0
7034,1
7035,0
7036,1
7037,1
7038,0
7039,1
7040,1
7041,0
7042,0
7043,1
7044,0
7045,0
7046,0
7047,1
7048,0
7049,0
7050,1
7051,0
7052,0
7053,1
7054,0
7055,0
7056,1
7057,0
7058,0
7059,0
7060,1
7061,1
7062,1
7063,1
7064,1
7065,0
7066,1
7067,0
7068,0
7069,1
7070,0
7071,1
7072,0
7073,1
7074,1
7075,1
7076,1
7077,0
7078,1
7079,1
7080,0
7081,0
7082,1
7083,1
7084,0
7085,0
7086,1
7087,0
7088,0
7089,1
7090,0
7091,1
7092,1
7093,1
7094,1
7095,1
7096,1
7097,1
7098,1
7099,1
7100,0
7101,0
7102,0
7103,1
7104,0
7105,1
7106,0
7107,1
7108,0
7109,1
7110,1
7111,1
7112,1
7113,0
7114,1
7115,0
7116,0
7117,1
7118,0
7119,1
7120,1
7121,0
7122,0
7123,0
7124,1
7125,0
7126,0
7127,0
7128,1
7129,1
7130,0
7131,1
7132,1
7133,1
7134,1
7135,0
7136,1
7137,0
7138,0
7139,0
7140,0
7141,0
7142,1
7143,1
7144,1
7145,0
7146,1
7147,1
7148,1
7149,1
7150,1
7151,0
7152,0
7153,0
7154,1
7155,0
7156,1
7157,0
7158,1
7159,1
7160,0
7161,1
7162,0
7163,0
7164,1
7165,1
7166,1
7167,0
7168,0
7169,0
7170,1
7171,0
7172,0
7173,1
7174,1
7175,0
7176,0
7177,1
7178,0
7179,1
7180,1
7181,0
7182,0
7183,1
7184,0
7185,0
7186,0
7187,0
7188,0
7189,1
7190,1
7191,1
7192,0
7193,1
7194,1
7195,1
7196,0
7197,0
7198,0
7199,0
7200,0
7201,1
7202,0
7203,1
7204,0
7205,1
7206,0
7207,1
7208,0
7209,0
7210,1
7211,1
7212,1
7213,0
7214,1
7215,1
7216,0
7217,0
7218,0
7219,1
7220,1
7221,0
7222,0
7223,1
7224,0
7225,1
7226,1
7227,1
7228,1
7229,0
7230,1
7231,1
7232,1
7233,0
7234,0
7235,0
7236,0
7237,0
7238,1
7239,0
7240,0
7241,0
7242,1
7243,1
7244,0
7245,1
7246,1
7247,0
7248,0
7249,1
7250,1
7251,1
7252,1
7253,0
7254,1
7255,0
7256,1
7257,0
7258,0
7259,1
7260,0
7261,0
7262,1
7263,0
7264,1
7265,1
7266,0
7267,1
7268,1
7269,0
7270,1
7271,0
7272,1
7273,1
7274,1
7275,0
7276,1
7277,1
7278,0
7279,1
7280,0
7281,1
7282,1
7283,1
7284,0
7285,0
7286,1
7287,0
7288,1
7289,0
7290,1
7291,0
7292,1
7293,0
7294,1
7295,0
7296,1
7297,1
7298,1
7299,0
7300,1
7301,1
7302,1
7303,0
7304,1
7305,0
7306,1
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7313,1
7314,1
7315,1
7316,1
7317,0
7318,0
7319,0
7320,0
7321,1
7322,0
7323,0
7324,1
7325,0
7326,1
7327,0
7328,0
7329,0
7330,1
7331,0
7332,0
7333,0
7334,1
7335,1
7336,0
7337,1
7338,1
7339,0
7340,0
7341,1
7342,0
7343,1
7344,0
7345,0
7346,1
7347,0
7348,1
7349,0
7350,0
7351,1
7352,1
7353,0
7354,1
7355,0
7356,1
7357,0
7358,1
7359,0
7360,1
7361,0
7362,0
7363,0
7364,1
7365,0
7366,0
7367,1
7368,0
7369,1
7370,0
7371,1
7372,0
7373,1
7374,1
7375,0
7376,1
7377,0
7378,1
7379,0
7380,0
7381,0
7382,1
7383,1
7384,0
7385,1
7386,1
7387,0
7388,0
7389,0
7390,1
7391,0
7392,1
7393,1
7394,0
7395,0
7396,0
7397,0
7398,0
7399,1
7400,1
7401,0
7402,1
7403,1
7404,0
7405,1
7406,0
7407,1
7408,1
7409,1
7410,1
7411,1
7412,1
7413,0
7414,0
7415,1
7416,1
7417,1
7418,1
7419,0
7420,0
7421,0
7422,0
7423,0
7424,1
7425,1
7426,0
7427,1
7428,0
7429,1
7430,0
7431,0
7432,1
7433,1
7434,1
7435,0
7436,0
7437,0
7438,1
7439,0
7440,0
7441,1
7442,1
7443,0
7444,1
7445,0
7446,0
7447,0
7448,0
7449,0
7450,0
7451,1
7452,1
7453,1
7454,0
7455,0
7456,0
7457,0
7458,0
7459,0
7460,0
7461,1
7462,0
7463,1
7464,0
7465,1
7466,1
7467,0
7468,1
7469,0
7470,0
7471,0
7472,0
7473,1
7474,0
7475,1
7476,1
7477,0
7478,0
7479,0
7480,0
7481,0
7482,1
7483,0
7484,0
7485,1
7486,1
7487,1
7488,0
7489,1
7490,1
7491,0
7492,0
7493,1
7494,1
7495,0
7496,0
7497,1
7498,1
7499,1
7500,1
7501,0
7502,1
7503,0
7504,1
7505,0
7506,1
7507,0
7508,0
7509,0
7510,0
7511,1
7512,1
7513,0
7514,0
7515,0
7516,1
7517,1
7518,1
7519,0
7520,1
7521,1
7522,0
7523,1
7524,0
7525,0
7526,1
7527,1
7528,1
7529,0
7530,0
7531,1
7532,0
7533,0
7534,1
7535,0
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,0
7546,1
7547,1
7548,1
7549,0
7550,1
7551,0
7552,1
7553,0
7554,0
7555,1
7556,0
7557,0
7558,0
7559,1
7560,1
7561,0
7562,0
7563,1
7564,0
7565,0
7566,1
7567,1
7568,0
7569,0
7570,0
7571,0
7572,0
7573,1
7574,0
7575,0
7576,1
7577,0
7578,1
7579,0
7580,0
7581,1
7582,0
7583,0
7584,1
7585,1
7586,0
7587,1
7588,0
7589,1
7590,1
7591,1
7592,0
7593,1
7594,1
7595,0
7596,1
7597,1
7598,1
7599,0
7600,1
7601,1
7602,1
7603,1
7604,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,0
7612,0
7613,1
7614,0
7615,0
7616,1
7617,1
7618,0
7619,0
7620,0
7621,1
7622,0
7623,1
7624,0
7625,1
7626,1
7627,1
7628,1
7629,0
7630,1
7631,0
7632,1
7633,1
7634,1
7635,0
7636,0
7637,0
7638,1
7639,0
7640,0
7641,0
7642,1
7643,0
7644,0
7645,1
7646,0
7647,1
7648,1
7649,1
7650,0
7651,0
7652,1
7653,1
7654,0
7655,0
7656,1
7657,0
7658,0
7659,1
7660,1
7661,0
7662,0
7663,1
7664,1
7665,1
7666,1
7667,0
7668,1
7669,1
7670,0
7671,0
7672,0
7673,1
7674,0
7675,1
7676,1
7677,1
7678,1
7679,1
7680,1
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0
7688,0
7689,1
7690,0
7691,0
7692,0
7693,0
7694,0
7695,0
7696,1
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,1
7706,1
7707,1
7708,0
7709,0
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,0
7717,0
7718,0
7719,1
7720,1
7721,0
7722,1
7723,0
7724,0
7725,0
7726,1
7727,0
7728,0
7729,1
7730,1
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,0
7738,0
7739,1
7740,0
7741,1
7742,1
7743,1
7744,0
7745,1
7746,0
7747,1
7748,0
7749,0
7750,0
7751,0
7752,1
7753,0
7754,0
7755,0
7756,1
7757,1
7758,1
7759,0
7760,0
7761,1
7762,1
7763,0
7764,0
7765,0
7766,1
7767,0
7768,0
7769,1
7770,0
7771,1
7772,0
7773,1
7774,1
7775,0
7776,1
7777,1
7778,1
7779,0
7780,1
7781,0
7782,1
7783,0
7784,1
7785,1
7786,0
7787,1
7788,0
7789,0
7790,0
7791,1
7792,0
7793,0
7794,1
7795,0
7796,0
7797,0
7798,1
7799,1
7800,0
7801,0
7802,0
7803,1
7804,0
7805,0
7806,0
7807,1
7808,0
7809,1
7810,0
7811,1
7812,1
7813,1
7814,1
7815,1
7816,1
7817,1
7818,0
7819,1
7820,1
7821,1
7822,0
7823,0
7824,1
7825,1
7826,1
7827,1
7828,1
7829,1
7830,0
7831,0
7832,1
7833,1
7834,1
7835,1
7836,0
7837,1
7838,1
7839,1
7840,0
7841,0
7842,0
7843,1
7844,1
7845,0
7846,0
7847,1
7848,0
7849,0
7850,1
7851,1
7852,1
7853,0
7854,0
7855,0
7856,0
7857,0
7858,0
7859,0
7860,0
7861,1
7862,1
7863,1
7864,0
7865,1
7866,0
7867,1
7868,0
7869,1
7870,0
7871,1
7872,1
7873,0
7874,0
7875,1
7876,1
7877,0
7878,0
7879,1
7880,0
7881,0
7882,0
7883,1
7884,1
7885,0
7886,1
7887,0
7888,1
7889,1
7890,1
7891,0
7892,0
7893,0
7894,1
7895,1
7896,1
7897,1
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7905,0
7906,0
7907,1
7908,0
7909,0
7910,0
7911,0
7912,1
7913,1
7914,0
7915,0
7916,0
7917,0
7918,0
7919,1
7920,0
7921,1
7922,0
7923,1
7924,0
7925,1
7926,1
7927,0
7928,0
7929,1
7930,1
7931,1
7932,1
7933,1
7934,0
7935,0
7936,1
7937,0
7938,1
7939,1
7940,1
7941,0
7942,1
7943,0
7944,1
7945,0
7946,1
7947,0
7948,1
7949,1
7950,0
7951,1
7952,0
7953,0
7954,0
7955,1
7956,0
7957,0
7958,0
7959,0
7960,1
7961,1
7962,1
7963,1
7964,0
7965,1
7966,0
7967,1
7968,1
7969,1
7970,0
7971,1
7972,1
7973,0
7974,1
7975,1
7976,0
7977,1
7978,0
7979,0
7980,1
7981,0
7982,1
7983,1
7984,1
7985,1
7986,0
7987,1
7988,1
7989,1
7990,0
7991,1
7992,0
7993,1
7994,1
7995,1
7996,1
7997,1
7998,1
7999,1
8000,0
8001,0
8002,1
8003,1
8004,1
8005,1
8006,1
8007,1
8008,1
8009,1
8010,1
8011,1
8012,1
8013,1
8014,0
8015,1
8016,0
8017,1
8018,0
8019,1
8020,0
8021,1
8022,1
8023,0
8024,0
8025,0
8026,1
8027,1
8028,0
8029,1
8030,0
8031,1
8032,0
8033,1
8034,1
8035,1
8036,1
8037,0
8038,1
8039,1
8040,1
8041,1
8042,1
8043,1
8044,0
8045,1
8046,1
8047,0
8048,0
8049,1
8050,0
8051,1
8052,0
8053,1
8054,0
8055,0
8056,0
8057,1
8058,1
8059,1
8060,0
8061,0
8062,1
8063,0
8064,0
8065,0
8066,1
8067,0
8068,1
8069,0
8070,0
8071,0
8072,1
8073,0
8074,1
8075,1
8076,0
8077,0
8078,1
8079,1
8080,1
8081,1
8082,1
8083,0
8084,1
8085,0
8086,0
8087,1
8088,1
8089,0
8090,1
8091,1
8092,1
8093,0
8094,0
8095,0
8096,1
8097,1
8098,0
8099,1
8100,1
8101,1
8102,1
8103,1
8104,1
8105,0
8106,1
8107,1
8108,1
8109,1
8110,0
8111,1
8112,1
8113,1
8114,1
8115,0
8116,1
8117,1
8118,0
8119,1
8120,1
8121,1
8122,0
8123,0
8124,1
8125,1
8126,0
8127,0
8128,0
8129,1
8130,1
8131,1
8132,0
8133,1
8134,0
8135,0
8136,1
8137,0
8138,0
8139,1
8140,1
8141,1
8142,1
8143,0
8144,0
8145,0
8146,0
8147,1
8148,1
8149,1
8150,0
8151,1
8152,1
8153,1
8154,1
8155,0
8156,0
8157,1
8158,0
8159,1
8160,0
8161,1
8162,0
8163,1
8164,0
8165,0
8166,0
8167,0
8168,1
8169,0
8170,0
8171,1
8172,1
8173,1
8174,0
8175,1
8176,1
8177,0
8178,1
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,1
8186,0
8187,0
8188,1
8189,1
8190,1
8191,1
8192,1
8193,1
8194,1
8195,0
8196,1
8197,1
8198,0
8199,1
8200,0
8201,0
8202,0
8203,1
8204,1
8205,1
8206,0
8207,0
8208,0
8209,1
8210,1
8211,0
8212,1
8213,0
8214,0
8215,0
8216,0
8217,1
8218,1
8219,0
8220,1
8221,1
8222,0
8223,1
8224,1
8225,1
8226,1
8227,0
8228,1
8229,0
8230,1
8231,0
8232,0
8233,1
8234,0
8235,1
8236,1
8237,1
8238,0
8239,1
8240,0
8241,1
8242,0
8243,1
8244,1
8245,1
8246,1
8247,1
8248,0
8249,0
8250,1
8251,0
8252,0
8253,0
8254,1
8255,0
8256,0
8257,1
8258,0
8259,1
8260,1
8261,1
8262,0
8263,1
8264,0
8265,1
8266,0
8267,0
8268,0
8269,0
8270,0
8271,0
8272,1
8273,0
8274,0
8275,1
8276,0
8277,0
8278,0
8279,0
8280,1
8281,0
8282,0
8283,1
8284,0
8285,1
8286,1
8287,1
8288,0
8289,0
8290,1
8291,0
8292,0
8293,0
8294,1
8295,0
8296,0
8297,0
8298,1
8299,0
8300,1
8301,1
8302,1
8303,1
8304,0
8305,0
8306,0
8307,1
8308,1
8309,1
8310,1
8311,0
8312,1
8313,1
8314,0
8315,1
8316,1
8317,1
8318,0
8319,0
8320,0
8321,0
8322,1
8323,0
8324,1
8325,0
8326,1
8327,0
8328,0
8329,1
8330,1
8331,1
8332,1
8333,0
8334,1
8335,1
8336,1
8337,1
8338,0
8339,0
8340,0
8341,0
8342,0
8343,0
8344,1
8345,0
8346,1
8347,0
8348,1
8349,1
8350,0
8351,0
8352,0
8353,1
8354,0
8355,0
8356,0
8357,0
8358,1
8359,0
8360,1
8361,0
8362,1
8363,0
8364,0
8365,0
8366,0
8367,1
8368,1
8369,0
8370,0
8371,1
8372,0
8373,0
8374,1
8375,1
8376,1
8377,0
8378,1
8379,0
8380,1
8381,0
8382,1
8383,0
8384,1
8385,0
8386,0
8387,1
8388,1
8389,1
8390,1
8391,1
8392,0
8393,1
8394,0
8395,1
8396,1
8397,0
8398,0
8399,0
8400,1
8401,0
8402,0
8403,0
8404,1
8405,1
8406,0
8407,1
8408,0
8409,1
8410,1
8411,0
8412,0
8413,1
8414,1
8415,0
8416,0
8417,1
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,1
8425,1
8426,0
8427,0
8428,0
8429,1
8430,0
8431,1
8432,0
8433,0
8434,1
8435,0
8436,0
8437,0
8438,0
8439,0
8440,1
8441,0
8442,0
8443,1
8444,0
8445,0
8446,0
8447,1
8448,0
8449,1
8450,0
8451,1
8452,1
8453,0
8454,1
8455,0
8456,1
8457,1
8458,1
8459,1
8460,0
8461,0
8462,0
8463,0
8464,0
8465,1
8466,1
8467,0
8468,0
8469,1
8470,0
8471,0
8472,1
8473,0
8474,1
8475,0
8476,1
8477,1
8478,0
8479,0
8480,1
8481,1
8482,0
8483,0
8484,1
8485,1
8486,1
8487,1
8488,0
8489,0
8490,0
8491,0
8492,0
8493,1
8494,1
8495,1
8496,1
8497,0
8498,1
8499,1
8500,0
8501,1
8502,1
8503,1
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,1
8512,1
8513,1
8514,0
8515,1
8516,0
8517,1
8518,1
8519,1
8520,0
8521,0
8522,0
8523,0
8524,0
8525,1
8526,1
8527,1
8528,1
8529,0
8530,0
8531,1
8532,1
8533,0
8534,1
8535,0
8536,0
8537,1
8538,1
8539,1
8540,1
8541,0
8542,0
8543,0
8544,1
8545,0
8546,1
8547,1
8548,1
8549,1
8550,1
8551,0
8552,0
8553,0
8554,0
8555,1
8556,0
8557,1
8558,0
8559,1
8560,1
8561,1
8562,0
8563,0
8564,0
8565,0
8566,1
8567,1
8568,0
8569,1
8570,1
8571,0
8572,0
8573,1
8574,1
8575,1
8576,1
8577,0
8578,1
8579,0
8580,1
8581,0
8582,0
8583,0
8584,0
8585,1
8586,1
8587,0
8588,1
8589,0
8590,1
8591,0
8592,0
8593,1
8594,0
8595,0
8596,1
8597,1
8598,0
8599,0
8600,1
8601,0
8602,1
8603,0
8604,1
8605,0
8606,1
8607,0
8608,1
8609,0
8610,0
8611,0
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,0
8619,0
8620,1
8621,0
8622,0
8623,1
8624,0
8625,0
8626,1
8627,0
8628,0
8629,0
8630,1
8631,1
8632,0
8633,1
8634,1
8635,0
8636,0
8637,1
8638,1
8639,1
8640,1
8641,0
8642,0
8643,0
8644,1
8645,1
8646,1
8647,1
8648,0
8649,1
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,1
8657,1
8658,1
8659,1
8660,1
8661,0
8662,1
8663,0
8664,1
8665,1
8666,1
8667,0
8668,1
8669,1
8670,1
8671,0
8672,1
8673,0
8674,0
8675,0
8676,0
8677,0
8678,1
8679,0
8680,0
8681,0
8682,1
8683,1
8684,0
8685,0
8686,1
8687,1
8688,0
8689,0
8690,1
8691,1
8692,0
8693,0
8694,1
8695,1
8696,1
8697,1
8698,0
8699,1
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,1
8707,1
8708,1
8709,1
8710,1
8711,0
8712,0
8713,0
8714,0
8715,0
8716,1
8717,1
8718,0
8719,0
8720,0
8721,0
8722,1
8723,1
8724,1
8725,0
8726,1
8727,0
8728,1
8729,0
8730,0
8731,1
8732,1
8733,1
8734,0
8735,1
8736,0
8737,0
8738,1
8739,0
8740,1
8741,0
8742,0
8743,0
8744,1
8745,1
8746,1
8747,1
8748,1
8749,0
8750,1
8751,1
8752,0
8753,0
8754,0
8755,0
8756,1
8757,0
8758,1
8759,0
8760,1
8761,1
8762,1
8763,1
8764,1
8765,0
8766,0
8767,1
8768,1
8769,1
8770,1
8771,0
8772,0
8773,0
8774,1
8775,0
8776,0
8777,0
8778,0
8779,1
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,1
8787,1
8788,1
8789,0
8790,1
8791,0
8792,0
8793,1
8794,1
8795,1
8796,0
8797,0
8798,0
8799,1
8800,1
8801,0
8802,0
8803,1
8804,0
8805,1
8806,0
8807,1
8808,0
8809,1
8810,1
8811,1
8812,1
8813,1
8814,0
8815,0
8816,1
8817,0
8818,0
8819,0
8820,0
8821,0
8822,1
8823,1
8824,0
8825,0
8826,1
8827,1
8828,1
8829,1
8830,0
8831,1
8832,1
8833,0
8834,1
8835,1
8836,0
8837,0
8838,0
8839,0
8840,0
8841,1
8842,0
8843,1
8844,0
8845,1
8846,0
8847,0
8848,0
8849,0
